Age,BootcampLoanYesNo,BootcampName,BootcampRecommend,ChildrenNumber,CityPopulation,CodeEventConferences,CodeEventDjangoGirls,CodeEventFCC,CodeEventGameJam,CodeEventGirlDev,CodeEventHackathons,CodeEventMeetup,CodeEventNodeSchool,CodeEventNone,CodeEventOther,CodeEventRailsBridge,CodeEventRailsGirls,CodeEventStartUpWknd,CodeEventWkdBootcamps,CodeEventWomenCode,CodeEventWorkshops,CommuteTime,CountryCitizen,CountryLive,EmploymentField,EmploymentFieldOther,EmploymentStatus,EmploymentStatusOther,ExpectedEarning,FinanciallySupporting,FirstDevJob,Gender,GenderOther,HasChildren,HasDebt,HasFinancialDependents,HasHighSpdInternet,HasHomeMortgage,HasServedInMilitary,HasStudentDebt,HomeMortgageOwe,HoursLearning,ID.x,ID.y,Income,IsEthnicMinority,IsReceiveDisabilitiesBenefits,IsSoftwareDev,IsUnderEmployed,JobApplyWhen,JobInterestBackEnd,JobInterestDataEngr,JobInterestDataSci,JobInterestDevOps,JobInterestFrontEnd,JobInterestFullStack,JobInterestGameDev,JobInterestInfoSec,JobInterestMobile,JobInterestOther,JobInterestProjMngr,JobInterestQAEngr,JobInterestUX,JobPref,JobRelocateYesNo,JobRoleInterest,JobWherePref,LanguageAtHome,MaritalStatus,MoneyForLearning,MonthsProgramming,NetworkID,Part1EndTime,Part1StartTime,Part2EndTime,Part2StartTime,PodcastChangeLog,PodcastCodeNewbie,PodcastCodePen,PodcastDevTea,PodcastDotNET,PodcastGiantRobots,PodcastJSAir,PodcastJSJabber,PodcastNone,PodcastOther,PodcastProgThrowdown,PodcastRubyRogues,PodcastSEDaily,PodcastSERadio,PodcastShopTalk,PodcastTalkPython,PodcastTheWebAhead,ResourceCodecademy,ResourceCodeWars,ResourceCoursera,ResourceCSS,ResourceEdX,ResourceEgghead,ResourceFCC,ResourceHackerRank,ResourceKA,ResourceLynda,ResourceMDN,ResourceOdinProj,ResourceOther,ResourcePluralSight,ResourceSkillcrush,ResourceSO,ResourceTreehouse,ResourceUdacity,ResourceUdemy,ResourceW3S,SchoolDegree,SchoolMajor,StudentDebtOwe,YouTubeCodeCourse,YouTubeCodingTrain,YouTubeCodingTut360,YouTubeComputerphile,YouTubeDerekBanas,YouTubeDevTips,YouTubeEngineeredTruth,YouTubeFCC,YouTubeFunFunFunction,YouTubeGoogleDev,YouTubeLearnCode,YouTubeLevelUpTuts,YouTubeMIT,YouTubeMozillaHacks,YouTubeOther,YouTubeSimplilearn,YouTubeTheNewBoston,BootcampFinish,Set
13,0,74,1,5,0,1,1,1,1,1,0,1,1,1,62,1,1,1,1,1,0,0,76,67,12,36,2,24,63,2,1,3,3,2,0,0,1,2,0,2,61,7,516,812,60,0,0,1,0,5,1,1,1,1,1,1,1,1,1,12,1,1,1,7,2,212,3,14,3,40,24,27,807,810,716,716,1,1,1,1,1,0,1,1,1,51,1,0,1,1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,1,70,1,1,0,0,0,1,0,7,197,77,1,1,1,1,1,1,1,1,0,0,1,1,0,1,64,1,0,1.0,Test
20,0,69,1,5,2,0,1,1,1,1,1,1,1,1,62,1,1,1,1,1,0,2,76,67,12,36,2,24,63,2,0,1,3,2,0,0,1,2,0,2,61,3,1003,614,92,0,0,1,0,5,1,1,1,1,1,1,1,1,1,12,1,1,1,7,2,212,3,14,1,104,32,604,197,200,181,181,1,1,1,0,1,0,1,0,1,51,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,70,1,1,0,1,0,1,0,2,102,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,64,1,1,1.0,Test
15,1,41,1,5,2,1,1,1,1,1,1,0,0,1,62,1,1,1,1,1,0,0,76,67,12,36,2,24,63,2,0,3,3,2,1,0,1,0,0,1,61,8,866,274,36,0,0,1,0,5,1,1,1,1,1,1,1,1,1,12,1,1,1,7,2,212,3,14,3,111,28,461,515,520,464,464,1,1,1,0,1,1,1,1,1,51,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,1,70,0,1,0,0,1,0,0,2,33,44,1,1,0,1,1,1,1,1,0,1,0,0,1,1,64,1,0,1.0,Test
36,0,141,1,2,2,1,1,1,1,1,1,1,1,1,62,1,1,1,1,1,1,3,11,8,12,36,6,24,63,0,2,3,3,1,0,1,1,2,0,2,61,5,467,145,69,0,1,0,0,5,1,1,1,1,1,1,1,1,1,12,1,1,1,0,2,212,3,14,1,62,54,585,591,593,531,531,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2,1,1,0,1,1,1,1,1,57,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,1,1,1.0,Test
49,0,59,1,5,3,1,1,1,1,1,1,1,1,1,56,1,1,1,1,1,1,6,79,70,14,36,9,24,63,2,1,5,3,2,2,2,2,2,2,2,61,7,1017,921,111,2,2,1,2,5,1,1,1,1,1,1,1,1,1,12,1,1,1,7,2,212,3,62,5,0,1,172,948,949,921,921,1,1,1,1,1,1,1,1,1,51,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,70,1,1,1,1,1,1,0,10,197,77,1,1,1,1,1,1,1,1,1,1,0,1,1,1,64,1,1,1.0,Test
18,0,12,1,5,0,1,1,1,1,1,1,1,1,0,62,1,1,1,1,1,1,5,76,67,12,36,2,24,63,2,1,3,3,2,0,0,1,2,0,2,61,36,1049,742,97,0,0,1,0,5,1,1,1,1,1,1,1,1,1,12,1,1,1,7,2,212,3,14,1,38,8,601,433,437,390,390,1,1,1,1,1,1,1,1,0,51,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,70,1,1,0,1,1,1,0,4,114,77,1,1,1,1,1,1,1,1,1,1,1,1,0,1,64,1,1,1.0,Test
15,0,126,1,5,0,1,1,1,1,1,1,1,1,1,62,1,1,1,1,1,1,0,76,67,12,36,2,24,41,2,2,3,3,2,0,0,1,2,0,2,61,11,785,528,46,0,0,0,0,2,1,1,1,1,1,0,1,1,1,12,1,1,1,3,1,142,1,14,3,78,4,871,416,421,373,373,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,1,70,1,1,0,1,1,1,1,2,138,77,1,1,1,1,1,1,1,0,1,1,0,1,1,1,64,1,1,0.0,Test
49,0,141,1,5,3,1,1,1,1,1,1,1,1,1,59,1,1,1,1,1,1,6,79,70,14,36,9,24,63,2,1,5,3,2,2,2,2,2,2,2,61,2,343,921,111,2,2,1,2,5,1,1,1,1,1,1,1,1,1,12,1,1,1,7,2,212,3,62,5,23,7,311,397,398,921,921,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1,70,0,1,0,1,0,0,0,10,197,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,64,1,1,1.0,Test
49,0,141,1,5,3,0,0,0,1,0,0,0,0,1,62,0,0,0,0,0,0,6,79,70,14,36,9,24,63,2,0,5,3,2,2,2,2,2,2,2,61,39,550,921,111,2,2,1,2,5,1,1,1,1,1,1,1,1,1,12,1,1,1,7,2,212,3,62,5,120,41,208,1010,1012,921,921,0,0,0,0,1,0,0,0,1,51,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,70,1,1,1,1,1,1,0,10,197,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,1.0,Test
4,1,1,1,5,1,1,1,1,1,1,1,1,1,1,62,1,1,0,1,1,1,6,30,23,14,36,3,24,63,1,1,3,3,0,1,1,1,1,1,1,61,1,480,632,111,1,1,1,2,5,1,1,1,1,1,1,1,1,1,12,1,1,1,7,2,212,3,38,5,36,2,342,748,750,664,664,1,1,1,1,1,1,1,1,1,51,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,70,1,1,1,1,1,1,1,5,197,77,1,1,1,1,1,1,0,0,1,1,1,1,1,1,64,1,1,1.0,Test
17,1,16,1,5,2,1,1,1,1,1,1,0,1,1,62,1,1,1,1,1,1,4,11,8,12,36,2,24,63,2,1,1,3,2,0,0,1,2,0,2,61,1,368,481,49,0,0,1,0,5,1,1,1,1,1,1,1,1,1,12,1,1,1,7,2,212,3,14,1,0,24,1011,560,563,504,504,1,0,1,0,1,1,1,0,1,51,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,70,1,1,0,1,1,1,1,2,196,77,1,1,1,1,1,1,1,1,0,1,1,1,1,1,64,1,1,1.0,Test
11,1,65,1,5,2,1,1,1,1,1,1,1,1,1,62,1,1,1,1,1,1,6,66,66,14,36,5,24,27,2,2,1,3,2,1,0,1,0,0,1,61,28,1022,863,111,0,0,0,2,1,1,1,1,1,0,0,1,1,1,12,1,1,1,3,0,149,2,47,3,86,8,898,741,743,657,657,1,1,1,0,1,1,1,1,1,51,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,1,70,1,0,0,0,1,1,0,3,197,15,1,1,1,1,1,1,1,1,0,1,1,1,1,1,64,1,1,1.0,Test
17,1,18,1,0,0,0,1,1,1,1,0,0,1,1,62,1,1,1,1,1,1,1,76,67,12,36,2,24,63,0,1,3,3,1,1,1,1,1,1,1,10,17,369,592,59,1,0,1,0,5,1,1,1,1,1,1,1,1,1,12,1,1,1,7,2,212,3,14,1,54,22,446,592,594,532,532,1,0,1,0,1,1,1,0,1,8,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,70,0,1,0,1,0,0,1,7,197,48,1,1,1,1,1,0,1,0,1,1,1,1,0,1,64,1,1,1.0,Test
21,1,128,1,1,0,1,1,1,1,1,1,0,1,1,62,1,1,1,1,1,1,0,76,67,12,36,2,24,63,0,1,3,3,1,1,1,1,0,0,0,61,4,930,15,69,0,0,1,0,5,1,1,1,1,1,1,1,1,1,12,1,1,1,7,2,212,3,14,1,92,17,406,9,9,6,6,1,1,1,1,1,1,1,1,1,47,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,58,1,1,0,1,1,1,1,9,197,77,1,1,1,1,1,1,1,1,0,0,1,1,1,1,64,1,1,1.0,Test
21,1,67,1,5,0,1,1,1,1,1,1,0,1,1,62,1,1,1,1,1,1,0,76,67,3,36,2,24,37,2,2,3,3,2,1,0,1,0,0,1,61,28,537,535,26,0,0,0,1,3,0,0,0,1,1,0,1,1,0,12,1,0,1,3,2,178,0,14,3,78,1,942,1048,1051,905,905,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,70,1,1,0,0,0,1,1,4,41,56,1,1,1,1,1,1,1,1,1,1,1,1,1,1,64,1,1,0.0,Test
26,1,141,1,5,0,1,1,1,1,1,1,1,1,1,62,1,1,1,1,1,1,6,76,67,14,36,4,24,53,2,2,4,3,2,1,0,1,0,0,1,61,28,776,635,111,0,0,0,2,2,0,1,1,1,0,0,1,1,0,12,1,1,0,5,2,43,0,14,3,120,2,746,383,388,345,345,1,0,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,70,1,1,0,0,1,1,0,7,197,58,1,1,1,1,1,1,1,1,1,1,1,1,1,1,64,1,1,0.0,Test
13,0,34,1,5,2,1,1,0,1,1,1,1,1,1,62,1,1,1,1,1,1,5,69,59,12,36,2,24,63,2,1,3,3,2,0,0,1,2,0,2,61,48,236,650,6,1,0,1,0,5,1,1,1,1,1,1,1,1,1,12,1,1,1,7,2,212,3,53,3,17,8,19,339,344,307,306,1,1,0,1,1,1,1,1,1,51,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,70,1,1,0,1,1,0,0,2,76,77,0,1,0,1,1,0,1,0,1,1,1,1,1,1,64,1,1,0.0,Test
22,1,55,1,5,0,1,1,1,1,1,1,0,1,1,62,1,1,1,1,1,1,6,76,67,14,36,5,24,32,2,2,3,3,2,1,0,1,0,0,0,61,28,329,168,111,1,0,0,2,1,1,1,1,1,1,1,1,1,0,12,1,1,1,3,0,55,1,14,1,22,7,692,143,148,129,129,1,0,1,0,1,1,1,1,1,51,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,70,1,1,0,0,1,1,0,7,197,77,1,1,1,1,0,1,1,1,1,1,1,1,1,1,64,1,1,1.0,Test
12,0,65,1,5,0,1,1,1,1,1,1,1,1,1,62,1,1,1,1,1,1,6,76,67,14,36,5,24,47,2,2,3,3,2,1,0,1,0,0,1,61,24,234,718,111,0,0,0,2,1,0,1,1,1,0,0,1,1,1,12,1,1,1,6,0,111,2,14,3,23,10,504,166,170,151,152,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,30,1,1,0,1,1,0,1,2,84,34,1,1,1,1,1,1,1,1,1,1,0,1,1,1,64,1,1,1.0,Test
8,0,141,1,5,2,1,1,1,1,1,1,1,1,1,62,1,1,1,1,1,1,0,53,45,14,16,7,24,53,2,2,3,3,2,0,0,0,2,0,2,61,5,674,365,111,0,0,0,1,3,1,1,1,1,1,0,1,1,1,12,1,1,1,6,1,142,1,14,3,4,14,216,254,88,236,231,1,1,1,1,1,1,1,1,1,37,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,70,1,1,0,1,1,1,1,3,197,77,1,1,1,1,0,1,1,1,0,1,0,1,1,1,64,1,0,1.0,Test
21,0,89,0,5,0,1,1,1,1,1,1,0,1,1,62,1,1,1,1,0,1,0,76,67,12,36,2,24,63,2,0,1,3,2,0,0,1,2,0,2,61,28,565,2,86,0,0,1,0,5,1,1,1,1,1,1,1,1,1,12,1,1,1,7,2,212,3,14,3,78,29,450,137,141,123,123,1,0,1,1,1,1,1,1,1,51,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,70,0,1,0,1,1,1,1,4,32,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,64,1,1,1.0,Test
16,0,27,1,5,1,1,1,1,1,1,1,1,1,1,62,1,1,1,0,1,0,5,76,67,14,8,2,24,43,2,2,3,3,2,1,0,1,1,0,0,35,17,560,570,55,0,0,0,1,2,1,1,1,1,0,0,1,1,0,12,1,1,1,3,0,64,1,14,1,36,2,65,787,789,697,697,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,1,1,70,1,1,0,1,1,1,1,1,111,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,64,1,1,0.0,Test
25,0,57,1,5,2,1,1,0,1,1,1,1,1,1,62,1,1,1,1,0,1,3,76,67,7,36,2,24,43,2,2,1,3,2,1,0,1,0,0,1,61,22,881,24,47,0,0,0,1,3,0,1,1,1,0,0,1,1,0,12,1,1,1,5,2,106,0,14,1,82,7,654,198,202,182,182,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,70,0,0,1,1,1,1,0,1,95,24,1,1,1,1,1,1,1,0,1,0,1,1,1,1,64,1,1,0.0,Test
13,0,83,0,5,2,1,1,1,1,1,1,1,1,1,38,1,1,1,1,1,1,6,60,51,14,36,4,24,63,2,2,3,3,2,0,0,1,2,0,2,61,28,228,780,111,0,0,0,2,5,1,1,1,1,1,1,1,1,1,12,1,1,1,1,2,212,3,42,1,53,2,159,867,871,763,763,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,70,1,1,1,0,1,0,1,4,93,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,64,1,1,1.0,Test
14,0,95,1,5,2,1,1,1,1,1,0,0,1,1,62,1,1,1,1,1,1,0,76,67,12,36,2,24,63,2,0,3,3,2,0,0,1,2,0,2,61,5,784,674,78,1,0,1,0,5,1,1,1,1,1,1,1,1,1,12,1,1,1,7,2,212,3,14,3,40,24,489,41,42,35,35,1,1,1,1,1,1,1,0,1,51,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,70,0,1,1,0,0,0,1,2,108,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,64,1,1,1.0,Test
21,0,27,1,5,0,0,0,1,1,1,1,0,1,1,62,1,1,1,1,1,0,1,76,67,12,36,2,24,63,1,1,1,3,0,0,1,1,2,0,2,61,14,206,669,55,0,0,1,0,5,1,1,1,1,1,1,1,1,1,12,1,1,1,7,2,212,3,14,1,78,24,337,332,339,300,299,1,0,1,1,0,1,1,0,1,51,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,70,1,1,0,0,0,1,1,2,109,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,64,1,1,1.0,Test
20,0,57,1,2,2,1,1,0,1,1,1,0,1,1,62,1,1,1,1,1,1,6,76,67,14,36,4,24,35,0,2,3,3,1,1,1,1,1,0,1,39,26,519,484,111,0,0,0,2,3,0,0,0,1,1,0,1,1,1,12,0,1,1,3,0,144,2,14,1,40,24,670,615,617,551,551,1,0,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,14,1,1,0,1,0,0,0,4,110,59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,64,1,1,0.0,Test
14,1,62,1,5,2,1,1,1,1,1,1,0,1,1,62,1,1,1,1,0,1,0,76,67,12,36,2,24,63,2,1,1,3,2,1,0,1,0,0,1,61,3,116,242,111,0,0,1,0,5,1,1,1,1,1,1,1,1,1,12,1,1,1,7,2,212,3,14,3,111,26,196,85,89,77,77,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,70,1,1,0,1,1,1,0,2,38,44,1,1,1,1,1,1,1,1,1,0,1,1,1,1,64,1,1,1.0,Test
11,1,27,1,5,2,1,1,1,1,1,1,1,1,1,62,1,1,1,1,1,1,6,76,67,14,36,5,24,37,2,2,4,3,2,1,0,1,0,1,1,61,38,331,567,111,0,0,0,2,1,1,1,1,1,0,1,1,1,1,12,1,1,1,6,2,15,0,14,1,17,3,65,889,891,778,778,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,70,1,1,0,0,1,1,0,9,197,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,64,1,1,0.0,Test
23,0,141,1,5,2,1,1,1,1,1,1,1,1,1,62,1,1,1,1,1,1,2,13,10,12,36,2,24,63,2,1,3,3,2,0,0,1,2,0,2,61,8,427,67,30,0,0,1,1,5,1,1,1,1,1,1,1,1,1,12,1,1,1,7,2,212,3,10,1,45,24,405,694,696,618,618,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,70,1,1,0,1,1,1,1,6,41,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,64,1,1,1.0,Test
20,0,48,1,0,2,1,1,1,1,1,1,1,1,1,62,1,1,1,1,1,1,1,76,67,12,36,2,24,63,0,0,3,3,1,0,1,1,2,0,2,61,3,1014,636,99,0,0,1,0,5,1,1,1,1,1,1,1,1,1,12,1,1,1,7,2,212,3,14,1,53,35,885,927,929,808,808,1,1,1,1,1,1,1,1,1,51,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,70,0,1,0,0,1,1,1,2,163,77,1,1,1,1,1,1,1,1,1,0,1,1,1,1,64,1,1,1.0,Test
17,1,123,0,0,2,1,1,1,1,1,1,0,1,1,62,1,1,1,1,1,1,4,76,67,12,36,2,24,63,0,1,1,3,1,1,1,1,0,0,1,61,28,30,144,69,1,0,1,0,5,1,1,1,1,1,1,1,1,1,12,1,1,1,7,2,212,3,14,3,115,24,482,164,168,148,150,1,0,1,1,1,1,1,0,1,51,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,70,1,1,0,0,0,0,0,2,64,24,1,1,1,1,0,1,1,0,1,1,0,0,1,1,64,1,0,1.0,Test
20,1,123,1,5,0,1,1,1,1,1,1,1,1,1,62,1,1,1,1,1,1,2,76,67,14,29,2,24,63,2,1,1,3,2,0,0,1,2,0,2,61,2,609,271,78,0,0,1,0,5,1,1,1,1,1,1,1,1,1,12,1,1,1,7,2,212,3,15,3,122,20,31,174,169,163,160,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,70,1,1,0,1,1,0,0,4,102,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,64,1,1,1.0,Test
12,0,141,1,5,0,1,1,1,1,1,1,1,1,1,62,1,1,1,1,1,1,6,74,65,14,36,5,24,63,2,2,1,3,2,0,0,1,2,0,2,61,28,800,749,111,0,0,0,2,3,1,1,1,1,0,0,1,1,1,12,1,1,1,4,0,41,1,57,1,27,3,5,328,334,295,295,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,0,1,70,1,1,0,1,0,1,1,4,155,77,1,1,1,1,1,1,1,0,1,1,0,1,1,1,64,1,1,0.0,Test
14,0,69,1,5,0,1,1,1,1,1,1,1,1,1,62,1,1,1,1,1,1,3,76,67,12,36,7,24,63,2,0,1,3,2,0,0,1,2,0,2,61,10,486,201,76,1,0,1,0,5,1,1,1,1,1,1,1,1,1,12,1,1,1,7,2,212,3,14,3,102,20,851,796,798,705,705,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,70,1,1,0,1,1,1,1,2,71,77,1,1,1,1,1,1,1,0,1,1,1,1,1,1,64,1,1,1.0,Test
12,0,141,1,5,0,1,1,1,1,1,1,1,1,1,62,1,1,1,1,1,1,4,76,67,1,36,2,24,63,2,2,3,3,2,1,0,1,0,0,1,61,5,79,647,43,1,0,0,1,5,1,1,1,1,1,1,1,1,1,12,1,1,1,0,2,212,3,14,3,0,3,718,756,758,670,670,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,70,1,1,0,1,1,1,1,2,148,47,1,1,1,1,1,1,1,0,1,1,0,1,1,1,64,1,1,0.0,Test
11,0,95,1,5,2,0,1,1,1,1,1,0,1,1,62,1,1,0,1,1,1,0,76,67,7,36,2,24,63,2,1,3,3,2,0,0,1,2,0,2,61,17,178,42,111,0,0,1,0,5,1,1,1,1,1,1,1,1,1,12,1,1,1,7,2,212,3,14,3,88,12,1015,52,52,45,45,1,1,1,1,1,1,1,0,1,51,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,70,0,1,0,0,0,1,1,2,138,77,1,1,1,0,0,0,1,1,0,1,1,0,1,1,64,1,1,1.0,Test
49,1,125,0,5,3,0,1,1,1,1,1,1,1,1,62,1,1,1,1,1,0,6,79,70,14,36,9,24,63,2,1,5,3,2,2,2,2,2,2,2,61,2,781,921,111,2,2,1,2,5,1,1,1,1,1,1,1,1,1,12,1,1,1,7,2,212,3,62,5,122,3,242,403,410,921,921,1,0,1,1,1,1,1,1,1,51,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,21,1,1,0,0,1,1,1,10,197,77,1,1,1,1,1,1,1,0,1,1,1,1,0,1,64,1,1,1.0,Test
37,1,128,1,5,2,1,1,0,1,1,1,0,1,1,62,1,1,1,1,0,1,6,76,67,14,36,5,24,32,2,2,1,3,2,1,0,1,0,0,1,61,17,111,652,111,0,0,0,2,1,1,1,1,1,0,1,1,1,1,12,1,1,1,3,1,15,1,14,0,36,18,845,810,811,719,719,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1,70,1,1,0,1,1,0,1,2,103,27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,64,1,1,1.0,Test
14,0,141,1,5,2,1,1,1,1,1,1,1,1,1,62,1,1,1,1,1,0,0,77,68,12,36,2,24,63,2,1,3,3,2,0,0,0,2,0,2,61,26,328,833,0,0,0,1,0,5,1,1,1,1,1,1,1,1,1,12,1,1,1,7,2,212,3,49,3,0,24,123,302,308,272,272,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,1,70,0,1,0,1,1,1,0,7,197,77,1,1,1,0,1,1,1,0,1,0,1,1,0,1,64,1,1,1.0,Test
25,0,65,1,5,0,1,1,1,1,0,0,0,1,1,62,0,1,1,1,1,0,3,76,67,12,36,6,24,63,2,1,1,3,2,1,0,1,0,0,1,61,4,293,752,59,1,0,1,0,5,1,1,1,1,1,1,1,1,1,12,1,1,1,7,2,212,3,14,1,86,30,24,571,574,514,514,1,1,1,1,1,1,1,0,1,51,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,70,1,1,0,0,1,0,0,2,39,51,1,1,1,1,1,0,1,1,1,0,0,1,1,1,64,1,1,1.0,Test
32,0,128,1,1,0,1,1,1,1,1,1,0,1,1,62,1,1,1,1,0,1,1,76,67,12,36,2,24,63,0,1,1,3,1,1,1,1,1,0,0,42,10,926,581,64,0,0,1,0,5,1,1,1,1,1,1,1,1,1,12,1,1,1,7,2,212,3,14,1,91,18,179,309,315,278,278,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,70,1,1,1,0,1,1,1,2,176,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,64,1,1,1.0,Test
15,0,141,1,5,0,1,1,1,1,1,1,0,1,1,62,1,1,1,1,1,1,0,10,42,12,36,2,24,63,2,0,1,3,2,1,0,1,1,0,1,47,6,672,146,13,1,0,1,0,5,1,1,1,1,1,1,1,1,1,12,1,1,1,7,2,212,3,42,1,43,18,539,177,179,165,164,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1,70,1,1,0,0,1,0,0,2,17,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,64,1,1,1.0,Test
18,1,74,0,5,0,1,1,1,1,0,1,1,1,1,62,1,1,1,1,1,1,0,76,67,12,36,2,24,63,2,1,1,3,2,1,0,1,0,0,1,61,2,851,13,31,0,0,1,0,5,1,1,1,1,1,1,1,1,1,12,1,1,1,7,2,212,3,14,3,45,14,21,805,807,714,714,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,70,1,0,0,0,0,0,0,2,21,16,1,1,1,1,1,0,1,1,1,1,1,1,1,1,64,1,1,1.0,Test
49,1,60,0,5,3,1,1,0,1,1,1,1,1,1,62,1,1,1,1,1,1,6,79,70,14,36,9,24,30,2,2,5,3,2,2,2,2,2,2,2,61,32,583,921,111,2,2,0,2,1,1,1,0,1,1,0,1,1,1,12,1,1,1,6,1,212,1,62,5,23,24,243,914,916,921,921,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1,70,0,1,1,1,0,0,0,10,197,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,64,1,1,0.0,Test
19,0,17,0,5,0,0,1,1,1,1,1,0,1,1,62,1,1,1,1,1,0,0,76,67,12,36,7,24,63,2,1,3,3,2,1,0,1,0,0,0,61,4,470,161,111,1,0,1,1,5,1,1,1,1,1,1,1,1,1,12,1,1,1,7,2,212,3,14,3,86,24,162,430,435,387,387,1,0,1,1,1,0,1,0,1,51,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,70,0,1,0,1,0,0,1,7,197,77,1,1,1,1,1,0,1,0,1,1,1,1,0,1,64,1,1,1.0,Test
